date,OBV
2003-09-11,-67955820.0
2003-09-12,-66003620.0
2003-09-15,-68426620.0
2003-09-16,-65866420.0
2003-09-17,-68373020.0
2003-09-18,-64991420.0
2003-09-19,-68256520.0
2003-09-22,-70477320.0
2003-09-23,-62342820.0
2003-09-24,-68027720.0
2003-09-25,-73182220.0
2003-09-26,-77223620.0
2003-09-29,-81816920.0
2003-09-30,-85924320.0
2003-10-01,-82742220.0
2003-10-02,-79845120.0
2003-10-03,-75907820.0
2003-10-06,-78077020.0
2003-10-07,-75656320.0
2003-10-08,-77982520.0
2003-10-09,-75074920.0
2003-10-10,-76329520.0
2003-10-13,-74867720.0
2003-10-14,-76063120.0
2003-10-15,-78636620.0
2003-10-16,-76518620.0
2003-10-17,-78514220.0
2003-10-20,-76320720.0
2003-10-21,-78185520.0
2003-10-22,-80377320.0
2003-10-23,-78349620.0
2003-10-24,-76100720.0
2003-10-27,-77746220.0
2003-10-28,-74490320.0
2003-10-29,-70069720.0
2003-10-30,-66512320.0
2003-10-31,-64261320.0
2003-11-03,-61611420.0
2003-11-04,-63970320.0
2003-11-05,-61346820.0
2003-11-06,-58314420.0
2003-11-07,-55472720.0
2003-11-10,-57172720.0
2003-11-11,-58643420.0
2003-11-12,-56645920.0
2003-11-13,-52321820.0
2003-11-14,-57273220.0
2003-11-17,-60821420.0
2003-11-18,-64302720.0
2003-11-19,-68338920.0
2003-11-20,-71529220.0
2003-11-21,-69003420.0
2003-11-24,-66387020.0
2003-11-25,-63278420.0
2003-11-26,-60512120.0
2003-11-28,-59483120.0
2003-12-01,-57351420.0
2003-12-02,-60127120.0
2003-12-03,-63426120.0
2003-12-04,-61105620.0
2003-12-05,-63747220.0
2003-12-08,-61905720.0
2003-12-09,-63935220.0
2003-12-10,-62199320.0
2003-12-11,-60023020.0
2003-12-12,-62028820.0
2003-12-15,-64816220.0
2003-12-16,-61780020.0
2003-12-17,-63677320.0
2003-12-18,-61285020.0
2003-12-19,-64684520.0
2003-12-22,-67844920.0
2003-12-23,-65377920.0
2003-12-24,-66197020.0
2003-12-26,-65595220.0
2003-12-29,-63863720.0
2003-12-30,-61653720.0
2003-12-31,-58770720.0
2004-01-02,-62066020.0
2004-01-05,-58590120.0
2004-01-06,-53771620.0
2004-01-07,-56194220.0
2004-01-08,-59480220.0
2004-01-09,-62045120.0
2004-01-12,-59819020.0
2004-01-13,-62279420.0
2004-01-14,-59964020.0
2004-01-15,-56651020.0
2004-01-16,-53412120.0
2004-01-20,-49992120.0
2004-01-21,-47284620.0
2004-01-22,-42244220.0
2004-01-23,-39569520.0
2004-01-26,-36781320.0
2004-01-27,-40442520.0
2004-01-28,-44971820.0
2004-01-29,-40581020.0
2004-01-30,-35806420.0
2004-02-02,-38950920.0
2004-02-03,-36523620.0
2004-02-04,-33316320.0
2004-02-05,-35965220.0
2004-02-06,-33455420.0
2004-02-09,-35346420.0
2004-02-10,-33100320.0
2004-02-11,-30788620.0
2004-02-12,-32944520.0
2004-02-13,-36317120.0
2004-02-17,-29061320.0
2004-02-18,-32366520.0
2004-02-19,-29020920.0
2004-02-20,-32047020.0
2004-02-23,-29016320.0
2004-02-24,-24191720.0
2004-02-25,-19721420.0
2004-02-26,-28079020.0
2004-02-27,-32517420.0
2004-03-01,-29228420.0
2004-03-02,-31989520.0
2004-03-03,-28980120.0
2004-03-04,-27131320.0
2004-03-05,-23573620.0
2004-03-08,-27154220.0
2004-03-09,-24345720.0
2004-03-10,-20149020.0
2004-03-11,-22994220.0
2004-03-12,-26173120.0
2004-03-15,-29957020.0
2004-03-16,-27145520.0
2004-03-17,-29597720.0
2004-03-18,-32637120.0
2004-03-19,-36305720.0
2004-03-22,-31852920.0
2004-03-23,-35614020.0
2004-03-24,-31537520.0
2004-03-25,-29061720.0
2004-03-26,-31716520.0
2004-03-29,-29227220.0
2004-03-30,-26238820.0
2004-03-31,-28595220.0
2004-04-01,-25231420.0
2004-04-02,-21721420.0
2004-04-05,-19544920.0
2004-04-06,-19544920.0
2004-04-07,-23090420.0
2004-04-08,-25527120.0
2004-04-12,-23676720.0
2004-04-13,-26085020.0
2004-04-14,-28980020.0
2004-04-15,-31502520.0
2004-04-16,-35415620.0
2004-04-19,-33348620.0
2004-04-20,-36008420.0
2004-04-21,-36008420.0
2004-04-22,-30605920.0
2004-04-23,-28014720.0
2004-04-26,-30133420.0
2004-04-27,-27072220.0
2004-04-28,-29402120.0
2004-04-29,-26515020.0
2004-04-30,-29172720.0
2004-05-03,-26710620.0
2004-05-04,-22969220.0
2004-05-05,-19892720.0
2004-05-06,-22431420.0
2004-05-07,-25883520.0
2004-05-10,-29136220.0
2004-05-11,-26900920.0
2004-05-12,-30662020.0
2004-05-13,-27678120.0
