date,MACD_Signal,MACD_Hist,MACD
2012-07-30,-0.1086,-0.0285,-0.1372
2012-07-31,-0.1142,-0.0221,-0.1363
2012-08-01,-0.1191,-0.0197,-0.1388
2012-08-02,-0.1266,-0.0301,-0.1567
2012-08-03,-0.1262,0.0018,-0.1243
2012-08-06,-0.1173,0.0357,-0.0816
2012-08-07,-0.0983,0.0759,-0.0224
2012-08-08,-0.0727,0.1024,0.0298
2012-08-09,-0.0414,0.1252,0.0839
2012-08-10,-0.0093,0.1282,0.1189
2012-08-13,0.0211,0.1216,0.1426
2012-08-14,0.0446,0.0942,0.1389
2012-08-15,0.0637,0.0762,0.1399
2012-08-16,0.088,0.0974,0.1854
2012-08-17,0.1161,0.1124,0.2285
2012-08-20,0.1423,0.1046,0.2469
2012-08-21,0.1665,0.0968,0.2633
2012-08-22,0.1836,0.0687,0.2524
2012-08-23,0.1906,0.0277,0.2182
2012-08-24,0.1951,0.0182,0.2133
2012-08-27,0.1996,0.0178,0.2174
2012-08-28,0.2023,0.011,0.2133
2012-08-29,0.2037,0.0056,0.2093
2012-08-30,0.1985,-0.021,0.1775
2012-08-31,0.1968,-0.0065,0.1904
2012-09-04,0.1902,-0.0266,0.1636
2012-09-05,0.1804,-0.0392,0.1412
2012-09-06,0.1839,0.0142,0.1982
2012-09-07,0.189,0.0201,0.2091
2012-09-10,0.1905,0.0063,0.1969
2012-09-11,0.1906,0.0001,0.1906
2012-09-12,0.189,-0.0062,0.1828
2012-09-13,0.1886,-0.0017,0.1869
2012-09-14,0.1929,0.0171,0.21
2012-09-17,0.1994,0.0262,0.2257
2012-09-18,0.2061,0.0265,0.2326
2012-09-19,0.21,0.0156,0.2255
2012-09-20,0.2178,0.0314,0.2492
2012-09-21,0.2231,0.0211,0.2441
2012-09-24,0.2194,-0.0147,0.2047
2012-09-25,0.2036,-0.0632,0.1403
2012-09-26,0.1769,-0.1066,0.0704
2012-09-27,0.1444,-0.1301,0.0144
2012-09-28,0.1032,-0.1648,-0.0616
2012-10-01,0.0542,-0.1961,-0.1419
2012-10-02,0.0054,-0.1951,-0.1897
2012-10-03,-0.0375,-0.1715,-0.209
2012-10-04,-0.0716,-0.1366,-0.2082
2012-10-05,-0.1012,-0.1183,-0.2196
2012-10-08,-0.1273,-0.1043,-0.2315
2012-10-09,-0.1575,-0.1207,-0.2782
2012-10-10,-0.1931,-0.1424,-0.3355
2012-10-11,-0.2302,-0.1487,-0.3789
2012-10-12,-0.2619,-0.1268,-0.3887
2012-10-15,-0.283,-0.0842,-0.3672
2012-10-16,-0.2959,-0.0518,-0.3478
2012-10-17,-0.3009,-0.0197,-0.3206
2012-10-18,-0.3014,-0.0019,-0.3033
2012-10-19,-0.312,-0.0425,-0.3544
2012-10-22,-0.3379,-0.1036,-0.4415
2012-10-23,-0.3705,-0.1305,-0.501
2012-10-24,-0.4071,-0.1463,-0.5534
2012-10-25,-0.4437,-0.1463,-0.5899
2012-10-26,-0.472,-0.1135,-0.5855
2012-10-31,-0.4874,-0.0616,-0.549
2012-11-01,-0.4772,0.0408,-0.4364
2012-11-02,-0.4507,0.1062,-0.3445
2012-11-05,-0.4122,0.1541,-0.2581
2012-11-06,-0.3635,0.1944,-0.1691
2012-11-07,-0.3228,0.1631,-0.1597
2012-11-08,-0.2926,0.1206,-0.1721
2012-11-09,-0.2697,0.0916,-0.1782
2012-11-12,-0.2617,0.0321,-0.2296
2012-11-13,-0.2809,-0.0766,-0.3575
2012-11-14,-0.3194,-0.1541,-0.4735
2012-11-15,-0.3702,-0.2031,-0.5732
2012-11-16,-0.4273,-0.2287,-0.6561
2012-11-19,-0.4813,-0.2157,-0.697
2012-11-20,-0.5295,-0.193,-0.7225
2012-11-21,-0.5666,-0.1485,-0.7151
2012-11-23,-0.5816,-0.0598,-0.6413
2012-11-26,-0.5855,-0.0158,-0.6013
2012-11-27,-0.5859,-0.0016,-0.5875
2012-11-28,-0.5783,0.0306,-0.5476
2012-11-29,-0.5712,0.0283,-0.5428
2012-11-30,-0.5689,0.0092,-0.5596
2012-12-03,-0.5713,-0.0099,-0.5812
2012-12-04,-0.5763,-0.0199,-0.5963
2012-12-05,-0.5765,-0.0008,-0.5773
2012-12-06,-0.5715,0.02,-0.5515
2012-12-07,-0.5665,0.02,-0.5465
2012-12-10,-0.5528,0.055,-0.4977
2012-12-11,-0.5269,0.1034,-0.4235
2012-12-12,-0.4949,0.128,-0.3669
2012-12-13,-0.4617,0.1329,-0.3287
2012-12-14,-0.4331,0.1141,-0.319
2012-12-17,-0.4035,0.1185,-0.285
2012-12-18,-0.3664,0.1484,-0.2181
2012-12-19,-0.3297,0.1467,-0.1831
2012-12-20,-0.2886,0.1646,-0.124
2012-12-21,-0.2498,0.1551,-0.0947
2012-12-24,-0.2202,0.1184,-0.1018
2012-12-26,-0.2006,0.0785,-0.1221
2012-12-27,-0.1862,0.0575,-0.1287
2012-12-28,-0.182,0.0169,-0.1651
2012-12-31,-0.1814,0.0024,-0.1789
2013-01-02,-0.1681,0.053,-0.1152
2013-01-03,-0.1532,0.0598,-0.0934
2013-01-04,-0.1457,0.0298,-0.116
2013-01-07,-0.1439,0.0075,-0.1363
2013-01-08,-0.1475,-0.0144,-0.1619
2013-01-09,-0.1516,-0.0165,-0.1681
2013-01-10,-0.1593,-0.0309,-0.1902
2013-01-11,-0.1626,-0.0132,-0.1758
2013-01-14,-0.1616,0.0039,-0.1578
2013-01-15,-0.1526,0.0363,-0.1163
2013-01-16,-0.1413,0.0452,-0.096
2013-01-17,-0.1255,0.0631,-0.0623
2013-01-18,-0.1074,0.0722,-0.0352
2013-01-22,-0.0902,0.0687,-0.0215
2013-01-23,-0.067,0.0931,0.0261
2013-01-24,-0.0406,0.1054,0.0648
2013-01-25,-0.0096,0.1239,0.1142
2013-01-28,0.0231,0.1311,0.1542
2013-01-29,0.0568,0.1348,0.1916
2013-01-30,0.0866,0.1193,0.206
2013-01-31,0.1059,0.0771,0.183
2013-02-01,0.125,0.0762,0.2012
2013-02-04,0.1348,0.0393,0.174
2013-02-05,0.1389,0.0163,0.1552
2013-02-06,0.1363,-0.0101,0.1263
2013-02-07,0.1286,-0.031,0.0977
2013-02-08,0.122,-0.0266,0.0954
2013-02-11,0.121,-0.0037,0.1173
2013-02-12,0.1238,0.0109,0.1347
2013-02-13,0.1308,0.028,0.1588
2013-02-14,0.1399,0.0367,0.1766
2013-02-15,0.1492,0.037,0.1862
2013-02-19,0.1582,0.0361,0.1944
2013-02-20,0.1635,0.0211,0.1846
2013-02-21,0.1597,-0.0152,0.1445
2013-02-22,0.1544,-0.0214,0.133
2013-02-25,0.1418,-0.0504,0.0914
2013-02-26,0.1249,-0.0672,0.0577
2013-02-27,0.1131,-0.0473,0.0658
2013-02-28,0.1046,-0.0341,0.0705
2013-03-01,0.1008,-0.0153,0.0854
2013-03-04,0.103,0.0091,0.1121
2013-03-05,0.112,0.0357,0.1477
2013-03-06,0.1202,0.0329,0.1531
2013-03-07,0.1281,0.0315,0.1596
2013-03-08,0.1328,0.0189,0.1517
2013-03-11,0.1329,0.0005,0.1334
2013-03-12,0.1305,-0.0097,0.1208
2013-03-13,0.1264,-0.0165,0.1099
2013-03-14,0.1246,-0.007,0.1176
2013-03-15,0.1226,-0.0082,0.1144
2013-03-18,0.1212,-0.0055,0.1158
2013-03-19,0.1213,0.0005,0.1219
2013-03-20,0.1243,0.0118,0.136
2013-03-21,0.1253,0.004,0.1293
2013-03-22,0.1269,0.0067,0.1336
2013-03-25,0.1272,0.0011,0.1283
2013-03-26,0.1262,-0.0039,0.1223
2013-03-27,0.1277,0.0057,0.1334
2013-03-28,0.134,0.0253,0.1593
2013-04-01,0.1428,0.0353,0.1782
2013-04-02,0.1555,0.0506,0.2061
2013-04-03,0.1657,0.0408,0.2064
2013-04-04,0.174,0.0332,0.2072
2013-04-05,0.1819,0.0318,0.2138
2013-04-08,0.1871,0.0206,0.2077
2013-04-09,0.2061,0.0759,0.282
2013-04-10,0.2429,0.1475,0.3904
2013-04-11,0.2671,0.0965,0.3636
2013-04-12,0.279,0.0479,0.3269
2013-04-15,0.2805,0.0059,0.2864
2013-04-16,0.2792,-0.0054,0.2738
2013-04-17,0.2732,-0.024,0.2492
2013-04-18,0.2634,-0.0391,0.2243
2013-04-19,0.2667,0.0133,0.28
2013-04-22,0.294,0.1091,0.4031
2013-04-23,0.331,0.1479,0.4789
2013-04-24,0.3899,0.2355,0.6254
2013-04-25,0.4614,0.286,0.7474
2013-04-26,0.5336,0.2889,0.8225
2013-04-29,0.6144,0.323,0.9374
2013-04-30,0.7026,0.3532,1.0558
2013-05-01,0.7834,0.3229,1.1062
2013-05-02,0.8603,0.3079,1.1683
2013-05-03,0.9342,0.2956,1.2298
2013-05-06,1.0044,0.2805,1.2848
2013-05-07,1.0591,0.219,1.2782
2013-05-08,1.0939,0.139,1.2328
2013-05-09,1.1065,0.0505,1.157
2013-05-10,1.1025,-0.0158,1.0867
2013-05-13,1.0913,-0.0449,1.0464
2013-05-14,1.0816,-0.0388,1.0428
2013-05-15,1.0759,-0.0227,1.0532
2013-05-16,1.0744,-0.0062,1.0681
2013-05-17,1.0856,0.045,1.1307
2013-05-20,1.1052,0.0783,1.1835
2013-05-21,1.1228,0.0703,1.1931
2013-05-22,1.1318,0.0361,1.1679
2013-05-23,1.1251,-0.027,1.0981
2013-05-24,1.1081,-0.0677,1.0404
2013-05-28,1.0951,-0.0519,1.0432
2013-05-29,1.0806,-0.0582,1.0224
2013-05-30,1.0658,-0.0593,1.0064
2013-05-31,1.047,-0.075,0.972
2013-06-03,1.0354,-0.0464,0.9891
2013-06-04,1.017,-0.0737,0.9433
2013-06-05,0.9896,-0.1097,0.8799
2013-06-06,0.9586,-0.124,0.8346
2013-06-07,0.9361,-0.0899,0.8462
2013-06-10,0.9148,-0.0851,0.8297
2013-06-11,0.8833,-0.1262,0.7571
2013-06-12,0.8475,-0.1432,0.7043
2013-06-13,0.8044,-0.1722,0.6322
2013-06-14,0.7522,-0.2088,0.5434
2013-06-17,0.7049,-0.1894,0.5154
2013-06-18,0.6611,-0.175,0.4861
2013-06-19,0.6142,-0.1877,0.4265
2013-06-20,0.5488,-0.2616,0.2871
2013-06-21,0.4704,-0.3136,0.1567
2013-06-24,0.394,-0.3053,0.0887
2013-06-25,0.3214,-0.2906,0.0308
2013-06-26,0.265,-0.2257,0.0393
2013-06-27,0.2254,-0.1583,0.0671
2013-06-28,0.1967,-0.1146,0.0821
2013-07-01,0.173,-0.0949,0.0781
2013-07-02,0.1465,-0.1059,0.0407
2013-07-03,0.1205,-0.1041,0.0164
2013-07-05,0.099,-0.0859,0.0132
2013-07-08,0.0832,-0.0635,0.0197
2013-07-09,0.0718,-0.0453,0.0265
2013-07-10,0.0694,-0.0098,0.0595
2013-07-11,0.0882,0.0751,0.1633
2013-07-12,0.1188,0.1227,0.2415
2013-07-15,0.1631,0.1769,0.3399
2013-07-16,0.2147,0.2065,0.4211
2013-07-17,0.2593,0.1784,0.4377
2013-07-18,0.2918,0.13,0.4217
2013-07-19,0.2498,-0.1677,0.0822
2013-07-22,0.1726,-0.3088,-0.1362
2013-07-23,0.0739,-0.3948,-0.3208
2013-07-24,-0.031,-0.4197,-0.4507
2013-07-25,-0.1433,-0.4494,-0.5928
2013-07-26,-0.2505,-0.4285,-0.679
2013-07-29,-0.3494,-0.3958,-0.7452
2013-07-30,-0.4323,-0.3315,-0.7638
2013-07-31,-0.4999,-0.2706,-0.7705
2013-08-01,-0.556,-0.2245,-0.7805
2013-08-02,-0.5972,-0.1647,-0.7619
2013-08-05,-0.6285,-0.1253,-0.7538
2013-08-06,-0.6525,-0.0959,-0.7485
2013-08-07,-0.6615,-0.0358,-0.6972
2013-08-08,-0.6458,0.0627,-0.5831
2013-08-09,-0.6171,0.1148,-0.5023
2013-08-12,-0.5776,0.158,-0.4196
2013-08-13,-0.5423,0.1412,-0.4012
2013-08-14,-0.5084,0.1358,-0.3725
2013-08-15,-0.4848,0.0942,-0.3905
2013-08-16,-0.4677,0.0683,-0.3994
2013-08-19,-0.461,0.0268,-0.4343
2013-08-20,-0.4565,0.018,-0.4385
2013-08-21,-0.4527,0.0151,-0.4376
2013-08-22,-0.4361,0.0664,-0.3697
2013-08-23,-0.3737,0.2496,-0.1241
2013-08-26,-0.2946,0.3165,0.0219
2013-08-27,-0.2227,0.2878,0.0651
2013-08-28,-0.1623,0.2413,0.079
2013-08-29,-0.1036,0.2349,0.1313
2013-08-30,-0.0511,0.2099,0.1588
2013-09-03,-0.0294,0.0867,0.0573
2013-09-04,-0.039,-0.0385,-0.0775
2013-09-05,-0.0671,-0.112,-0.1791
2013-09-06,-0.1063,-0.1569,-0.2632
2013-09-09,-0.1422,-0.1438,-0.286
2013-09-10,-0.1622,-0.0798,-0.242
2013-09-11,-0.1651,-0.0117,-0.1768
2013-09-12,-0.1577,0.0299,-0.1278
2013-09-13,-0.1383,0.0775,-0.0607
2013-09-16,-0.1158,0.09,-0.0258
2013-09-17,-0.0902,0.1024,0.0122
2013-09-18,-0.0576,0.1305,0.0729
2013-09-19,-0.017,0.1622,0.1452
2013-09-20,0.0129,0.1195,0.1324
2013-09-23,0.0337,0.0832,0.1168
2013-09-24,0.043,0.0375,0.0806
2013-09-25,0.0455,0.0097,0.0552
2013-09-26,0.0476,0.0083,0.0559
2013-09-27,0.0572,0.0385,0.0956
2013-09-30,0.071,0.0555,0.1265
2013-10-01,0.0915,0.0817,0.1732
2013-10-02,0.1201,0.1147,0.2349
2013-10-03,0.1513,0.1245,0.2758
2013-10-04,0.1823,0.124,0.3062
2013-10-07,0.2019,0.0785,0.2804
2013-10-08,0.2083,0.0255,0.2338
2013-10-09,0.2065,-0.0071,0.1994
2013-10-10,0.2102,0.015,0.2252
2013-10-11,0.2227,0.0497,0.2724
2013-10-14,0.2445,0.0873,0.3318
2013-10-15,0.2711,0.1066,0.3777
2013-10-16,0.3012,0.1202,0.4214
2013-10-17,0.3356,0.1376,0.4731
2013-10-18,0.3707,0.1407,0.5115
2013-10-21,0.4042,0.1338,0.5381
2013-10-22,0.4274,0.0927,0.5201
2013-10-23,0.4288,0.0058,0.4346
2013-10-24,0.415,-0.0554,0.3595
2013-10-25,0.4234,0.0336,0.4569
2013-10-28,0.4418,0.0735,0.5153
2013-10-29,0.4636,0.0875,0.5512
2013-10-30,0.4858,0.0887,0.5746
2013-10-31,0.5038,0.0718,0.5756
2013-11-01,0.5189,0.0605,0.5794
2013-11-04,0.5369,0.072,0.6089
2013-11-05,0.5657,0.1152,0.6809
2013-11-06,0.623,0.2294,0.8524
2013-11-07,0.683,0.2398,0.9228
2013-11-08,0.7444,0.2454,0.9898
2013-11-11,0.7987,0.2172,1.0158
2013-11-12,0.8402,0.1661,1.0063
2013-11-13,0.8823,0.1685,1.0508
2013-11-14,0.9185,0.1446,1.063
2013-11-15,0.944,0.1021,1.0461
2013-11-18,0.9491,0.0206,0.9698
2013-11-19,0.9318,-0.0695,0.8623
2013-11-20,0.9045,-0.1092,0.7953
2013-11-21,0.8754,-0.1161,0.7593
2013-11-22,0.8476,-0.1115,0.736
2013-11-25,0.821,-0.1061,0.715
2013-11-26,0.7903,-0.1231,0.6672
2013-11-27,0.7606,-0.1185,0.6421
2013-11-29,0.74,-0.0826,0.6574
2013-12-02,0.7295,-0.042,0.6874
2013-12-03,0.722,-0.03,0.6919
2013-12-04,0.7251,0.0127,0.7379
2013-12-05,0.7182,-0.0278,0.6904
2013-12-06,0.7094,-0.0353,0.6741
2013-12-09,0.7038,-0.0226,0.6812
2013-12-10,0.6893,-0.0578,0.6315
2013-12-11,0.6605,-0.115,0.5455
2013-12-12,0.6166,-0.1758,0.4408
2013-12-13,0.5556,-0.2441,0.3114
2013-12-16,0.4889,-0.2668,0.2221
2013-12-17,0.4152,-0.2947,0.1205
2013-12-18,0.341,-0.2968,0.0442
2013-12-19,0.2643,-0.3066,-0.0423
2013-12-20,0.1983,-0.2641,-0.0658
2013-12-23,0.1391,-0.2368,-0.0977
2013-12-24,0.0943,-0.1793,-0.085
2013-12-26,0.0664,-0.1117,-0.0453
2013-12-27,0.048,-0.0736,-0.0257
2013-12-30,0.0364,-0.0464,-0.01
2013-12-31,0.0315,-0.0195,0.012
2014-01-02,0.027,-0.0179,0.0091
2014-01-03,0.019,-0.0322,-0.0132
2014-01-06,-0.0034,-0.0894,-0.0927
2014-01-07,-0.029,-0.1026,-0.1316
2014-01-08,-0.0657,-0.1468,-0.2125
2014-01-09,-0.1109,-0.1808,-0.2918
2014-01-10,-0.1507,-0.1591,-0.3099
2014-01-13,-0.2016,-0.2035,-0.4051
2014-01-14,-0.2435,-0.1677,-0.4112
2014-01-15,-0.2614,-0.0717,-0.3332
2014-01-16,-0.2607,0.0029,-0.2579
2014-01-17,-0.2559,0.0193,-0.2366
2014-01-21,-0.2515,0.0175,-0.234
2014-01-22,-0.2509,0.0025,-0.2485
2014-01-23,-0.2501,0.0032,-0.247
2014-01-24,-0.2367,0.0536,-0.1832
2014-01-27,-0.228,0.0351,-0.1929
2014-01-28,-0.2182,0.039,-0.1792
2014-01-29,-0.2016,0.0663,-0.1353
2014-01-30,-0.178,0.0946,-0.0834
2014-01-31,-0.1351,0.1715,0.0364
2014-02-03,-0.1038,0.1251,0.0213
2014-02-04,-0.0833,0.0822,-0.0011
2014-02-05,-0.0788,0.0179,-0.0609
2014-02-06,-0.0787,0.0003,-0.0784
2014-02-07,-0.0752,0.0143,-0.0609
2014-02-10,-0.0656,0.0383,-0.0273
2014-02-11,-0.0466,0.0759,0.0292
2014-02-12,-0.0179,0.1147,0.0967
2014-02-13,0.0176,0.1421,0.1597
2014-02-14,0.0557,0.1523,0.208
2014-02-18,0.09,0.1375,0.2275
2014-02-19,0.1215,0.1259,0.2473
2014-02-20,0.153,0.1262,0.2792
2014-02-21,0.1863,0.1331,0.3194
2014-02-24,0.2139,0.1102,0.3241
2014-02-25,0.2335,0.0786,0.3121
2014-02-26,0.2455,0.048,0.2936
2014-02-27,0.2578,0.049,0.3068
2014-02-28,0.2761,0.0734,0.3496
2014-03-03,0.2883,0.0486,0.3368
2014-03-04,0.3053,0.068,0.3733
2014-03-05,0.3189,0.0547,0.3736
2014-03-06,0.3297,0.0431,0.3728
2014-03-07,0.3334,0.0146,0.348
2014-03-10,0.3304,-0.0121,0.3182
2014-03-11,0.3257,-0.0185,0.3072
2014-03-12,0.3236,-0.0085,0.3151
2014-03-13,0.3163,-0.0291,0.2873
2014-03-14,0.3025,-0.0554,0.2471
2014-03-17,0.2901,-0.0494,0.2407
2014-03-18,0.3026,0.05,0.3526
2014-03-19,0.3249,0.089,0.4139
2014-03-20,0.3683,0.1735,0.5418
2014-03-21,0.4191,0.2032,0.6223
2014-03-24,0.4763,0.229,0.7054
2014-03-25,0.531,0.2186,0.7496
2014-03-26,0.5712,0.1607,0.7319
2014-03-27,0.592,0.0834,0.6754
2014-03-28,0.6133,0.0851,0.6984
2014-03-31,0.6433,0.1202,0.7635
2014-04-01,0.6827,0.1574,0.8401
2014-04-02,0.7231,0.1618,0.885
2014-04-03,0.7551,0.1278,0.8829
2014-04-04,0.7601,0.0202,0.7803
2014-04-07,0.7452,-0.0598,0.6854
2014-04-08,0.7171,-0.1123,0.6049
2014-04-09,0.691,-0.1043,0.5867
2014-04-10,0.6483,-0.171,0.4773
2014-04-11,0.5934,-0.2194,0.374
2014-04-14,0.5321,-0.2455,0.2866
2014-04-15,0.4777,-0.2174,0.2603
2014-04-16,0.4399,-0.1513,0.2885
2014-04-17,0.4071,-0.1309,0.2763
2014-04-21,0.3773,-0.1194,0.2579
2014-04-22,0.3508,-0.1061,0.2446
2014-04-23,0.3221,-0.1146,0.2075
2014-04-24,0.2956,-0.106,0.1896
2014-04-25,0.272,-0.0946,0.1774
2014-04-28,0.266,-0.0237,0.2424
2014-04-29,0.2652,-0.0034,0.2618
2014-04-30,0.2652,0.0001,0.2653
2014-05-01,0.2588,-0.0257,0.2331
2014-05-02,0.2431,-0.0627,0.1805
2014-05-05,0.2178,-0.1013,0.1164
2014-05-06,0.1813,-0.1459,0.0354
2014-05-07,0.1452,-0.1445,0.0007
2014-05-08,0.1143,-0.1237,-0.0094
2014-05-09,0.0864,-0.1116,-0.0252
2014-05-12,0.0685,-0.0715,-0.0029
2014-05-13,0.0649,-0.0145,0.0504
2014-05-14,0.0674,0.0099,0.0773
2014-05-15,0.0632,-0.0168,0.0464
2014-05-16,0.0585,-0.0185,0.04
2014-05-19,0.0525,-0.0243,0.0282
2014-05-20,0.0446,-0.0316,0.013
2014-05-21,0.0465,0.0079,0.0544
2014-05-22,0.0505,0.0158,0.0663
2014-05-23,0.0557,0.0208,0.0764
2014-05-27,0.0624,0.0267,0.0891
2014-05-28,0.0666,0.017,0.0836
2014-05-29,0.0742,0.0305,0.1047
2014-05-30,0.093,0.075,0.1679
2014-06-02,0.1151,0.0885,0.2036
2014-06-03,0.1299,0.0594,0.1893
2014-06-04,0.1396,0.0387,0.1783
2014-06-05,0.1594,0.0793,0.2387
2014-06-06,0.1885,0.1163,0.3048
2014-06-09,0.2181,0.1183,0.3364
2014-06-10,0.2434,0.1012,0.3446
2014-06-11,0.2601,0.067,0.3271
2014-06-12,0.2656,0.0217,0.2873
2014-06-13,0.2734,0.0313,0.3047
2014-06-16,0.286,0.0504,0.3364
2014-06-17,0.3032,0.0687,0.3718
2014-06-18,0.3211,0.0718,0.3929
2014-06-19,0.3356,0.0581,0.3938
2014-06-20,0.3492,0.0543,0.4035
2014-06-23,0.3656,0.0657,0.4313
2014-06-24,0.3782,0.0504,0.4286
2014-06-25,0.3915,0.0529,0.4444
2014-06-26,0.3985,0.0283,0.4269
2014-06-27,0.409,0.0417,0.4506
2014-06-30,0.4112,0.009,0.4202
2014-07-01,0.41,-0.0049,0.4051
2014-07-02,0.4062,-0.0151,0.3911
2014-07-03,0.3985,-0.0308,0.3677
2014-07-07,0.3909,-0.0306,0.3603
2014-07-08,0.3794,-0.0458,0.3337
2014-07-09,0.3636,-0.0634,0.3002
2014-07-10,0.3452,-0.0734,0.2718
2014-07-11,0.3319,-0.0532,0.2787
2014-07-14,0.3225,-0.0376,0.285
2014-07-15,0.3203,-0.009,0.3113
2014-07-16,0.3479,0.1106,0.4585
2014-07-17,0.3992,0.2052,0.6044
2014-07-18,0.4643,0.2603,0.7247
2014-07-21,0.5359,0.2863,0.8222
2014-07-22,0.6065,0.2823,0.8888
2014-07-23,0.672,0.2621,0.9341
2014-07-24,0.7219,0.1995,0.9214
2014-07-25,0.7593,0.1496,0.9089
2014-07-28,0.7767,0.0698,0.8465
2014-07-29,0.7776,0.0036,0.7812
2014-07-30,0.7614,-0.0647,0.6967
2014-07-31,0.727,-0.1378,0.5892
2014-08-01,0.6764,-0.2022,0.4742
2014-08-04,0.6251,-0.2056,0.4195
2014-08-05,0.5698,-0.2211,0.3487
2014-08-06,0.5082,-0.2461,0.2621
2014-08-07,0.4527,-0.2223,0.2304
2014-08-08,0.4022,-0.2017,0.2005
2014-08-11,0.3568,-0.1819,0.1748
2014-08-12,0.3211,-0.1428,0.1782
2014-08-13,0.3016,-0.078,0.2235
2014-08-14,0.2956,-0.0239,0.2717
2014-08-15,0.306,0.0417,0.3477
2014-08-18,0.3306,0.0983,0.4289
2014-08-19,0.3655,0.1397,0.5052
2014-08-20,0.3982,0.1307,0.5288
2014-08-21,0.4311,0.1318,0.5629
2014-08-22,0.4604,0.1172,0.5776
2014-08-25,0.4851,0.099,0.5841
2014-08-26,0.502,0.0674,0.5694
2014-08-27,0.5097,0.0309,0.5406
2014-08-28,0.5103,0.0024,0.5127
2014-08-29,0.514,0.0148,0.5289
2014-09-02,0.5129,-0.0045,0.5084
2014-09-03,0.5055,-0.0294,0.4761
2014-09-04,0.4983,-0.0289,0.4694
2014-09-05,0.5008,0.0099,0.5106
2014-09-08,0.517,0.0648,0.5818
2014-09-09,0.5444,0.1097,0.654
2014-09-10,0.5774,0.1321,0.7096
2014-09-11,0.6135,0.1443,0.7578
2014-09-12,0.6433,0.1192,0.7626
2014-09-15,0.6589,0.0624,0.7213
2014-09-16,0.6716,0.0507,0.7223
2014-09-17,0.6764,0.0192,0.6956
2014-09-18,0.677,0.0026,0.6796
2014-09-19,0.6869,0.0394,0.7263
2014-09-22,0.6931,0.0248,0.7179
2014-09-23,0.6871,-0.0238,0.6633
2014-09-24,0.6806,-0.0262,0.6544
2014-09-25,0.6559,-0.0988,0.5571
2014-09-26,0.6255,-0.1216,0.5039
2014-09-29,0.5922,-0.1332,0.459
2014-09-30,0.5562,-0.1441,0.4121
2014-10-01,0.5117,-0.1777,0.334
2014-10-02,0.461,-0.2031,0.2579
2014-10-03,0.4131,-0.1915,0.2216
2014-10-06,0.3686,-0.178,0.1906
2014-10-07,0.3188,-0.1993,0.1195
2014-10-08,0.2875,-0.1253,0.1622
2014-10-09,0.2539,-0.1343,0.1196
2014-10-10,0.191,-0.2514,-0.0604
2014-10-13,0.1066,-0.3376,-0.231
2014-10-14,0.0142,-0.3698,-0.3556
2014-10-15,-0.0866,-0.4033,-0.4899
2014-10-16,-0.1949,-0.433,-0.6278
2014-10-17,-0.2875,-0.3703,-0.6578
2014-10-20,-0.3575,-0.2803,-0.6378
2014-10-21,-0.3962,-0.1548,-0.5511
2014-10-22,-0.4203,-0.0964,-0.5167
2014-10-23,-0.4228,-0.01,-0.4329
2014-10-24,-0.393,0.1193,-0.2737
2014-10-27,-0.3471,0.1837,-0.1634
2014-10-28,-0.2835,0.2546,-0.0289
2014-10-29,-0.2093,0.2965,0.0872
2014-10-30,-0.1411,0.2728,0.1317
2014-10-31,-0.0655,0.3024,0.2369
2014-11-03,0.0187,0.3369,0.3556
2014-11-04,0.106,0.349,0.455
2014-11-05,0.1949,0.3559,0.5508
2014-11-06,0.2933,0.3933,0.6866
2014-11-07,0.3913,0.3922,0.7836
2014-11-10,0.4866,0.3808,0.8674
2014-11-11,0.5736,0.348,0.9216
2014-11-12,0.6481,0.2982,0.9463
2014-11-13,0.7227,0.2984,1.0211
2014-11-14,0.7913,0.2744,1.0657
2014-11-17,0.8488,0.2301,1.079
2014-11-18,0.883,0.1366,1.0196
2014-11-19,0.8904,0.0296,0.92
2014-11-20,0.8863,-0.0165,0.8697
2014-11-21,0.8616,-0.0986,0.763
2014-11-24,0.8172,-0.1776,0.6396
2014-11-25,0.759,-0.2329,0.5261
2014-11-26,0.6979,-0.2444,0.4534
2014-11-28,0.6375,-0.2414,0.3962
2014-12-01,0.5923,-0.1809,0.4114
2014-12-02,0.555,-0.1492,0.4059
2014-12-03,0.5173,-0.1507,0.3666
2014-12-04,0.4923,-0.1,0.3923
2014-12-05,0.4687,-0.0943,0.3744
2014-12-08,0.4347,-0.1363,0.2983
2014-12-09,0.3931,-0.1662,0.2269
2014-12-10,0.3372,-0.2238,0.1134
2014-12-11,0.2787,-0.234,0.0447
2014-12-12,0.2175,-0.2447,-0.0272
2014-12-15,0.1529,-0.2585,-0.1056
2014-12-16,0.065,-0.3513,-0.2863
2014-12-17,-0.0236,-0.3546,-0.3783
2014-12-18,-0.0797,-0.2243,-0.304
2014-12-19,-0.11,-0.1212,-0.2312
2014-12-22,-0.1172,-0.0288,-0.1461
2014-12-23,-0.1018,0.0616,-0.0402
2014-12-24,-0.0777,0.0963,0.0185
2014-12-26,-0.0535,0.0971,0.0436
2014-12-29,-0.0371,0.0655,0.0284
2014-12-30,-0.0333,0.0152,-0.0181
2014-12-31,-0.0466,-0.0532,-0.0998
2015-01-02,-0.0649,-0.0731,-0.138
2015-01-05,-0.0921,-0.1089,-0.201
2015-01-06,-0.1341,-0.1679,-0.3019
2015-01-07,-0.1735,-0.1578,-0.3313
