date,MACD,MACD_Signal,MACD_Hist
2016-08-25,-0.0414,-0.2273,0.1859
2016-08-26,0.0492,-0.172,0.2212
2016-08-29,0.0806,-0.1215,0.202
2016-08-30,0.0723,-0.0827,0.155
2016-08-31,0.0514,-0.0559,0.1073
2016-09-01,0.0409,-0.0365,0.0774
2016-09-02,0.0218,-0.0249,0.0466
2016-09-06,-0.0062,-0.0212,0.0149
2016-09-07,-0.0041,-0.0177,0.0136
2016-09-08,-0.0838,-0.031,-0.0529
2016-09-09,-0.2211,-0.069,-0.1521
2016-09-12,-0.2974,-0.1147,-0.1827
2016-09-13,-0.412,-0.1741,-0.2379
2016-09-14,-0.5035,-0.24,-0.2635
2016-09-15,-0.5527,-0.3026,-0.2502
2016-09-16,-0.6145,-0.3649,-0.2495
2016-09-19,-0.7141,-0.4348,-0.2793
2016-09-20,-0.7609,-0.5,-0.2609
2016-09-21,-0.7346,-0.5469,-0.1877
2016-09-22,-0.6729,-0.5721,-0.1008
2016-09-23,-0.6138,-0.5804,-0.0333
2016-09-26,-0.5915,-0.5827,-0.0089
2016-09-27,-0.5554,-0.5772,0.0218
2016-09-28,-0.5375,-0.5693,0.0318
2016-09-29,-0.5597,-0.5673,0.0077
2016-09-30,-0.5156,-0.557,0.0414
2016-10-03,-0.4991,-0.5454,0.0463
2016-10-04,-0.5052,-0.5374,0.0321
2016-10-05,-0.5186,-0.5336,0.015
2016-10-06,-0.54,-0.5349,-0.0051
2016-10-07,-0.525,-0.5329,0.0079
2016-10-10,-0.5201,-0.5304,0.0103
2016-10-11,-0.5406,-0.5324,-0.0082
2016-10-12,-0.5314,-0.5322,0.0008
2016-10-13,-0.5349,-0.5327,-0.0021
2016-10-14,-0.5211,-0.5304,0.0093
2016-10-17,-0.5299,-0.5303,0.0004
2016-10-18,-0.5427,-0.5328,-0.0099
2016-10-19,-0.5035,-0.5269,0.0234
2016-10-20,-0.432,-0.508,0.076
2016-10-21,-0.3678,-0.4799,0.1121
2016-10-24,-0.2695,-0.4378,0.1684
2016-10-25,-0.23,-0.3963,0.1662
2016-10-26,-0.1997,-0.357,0.1573
2016-10-27,-0.1768,-0.3209,0.1441
2016-10-28,-0.1617,-0.2891,0.1274
2016-10-31,-0.1847,-0.2682,0.0835
2016-11-01,-0.2461,-0.2638,0.0177
2016-11-02,-0.2531,-0.2616,0.0086
2016-11-03,-0.3522,-0.2798,-0.0725
2016-11-04,-0.3477,-0.2933,-0.0543
2016-11-07,-0.2014,-0.275,0.0736
2016-11-08,-0.0741,-0.2348,0.1607
2016-11-09,0.0233,-0.1832,0.2065
2016-11-10,0.0188,-0.1428,0.1616
2016-11-11,0.0437,-0.1055,0.1492
2016-11-14,0.0859,-0.0672,0.1531
2016-11-15,0.1475,-0.0242,0.1718
2016-11-16,0.2619,0.033,0.2289
2016-11-17,0.3812,0.1026,0.2786
2016-11-18,0.464,0.1749,0.2891
2016-11-21,0.5499,0.2499,0.3
2016-11-22,0.6923,0.3384,0.3539
2016-11-23,0.8334,0.4374,0.396
2016-11-25,0.9218,0.5343,0.3875
2016-11-28,0.9932,0.6261,0.3672
2016-11-29,1.0842,0.7177,0.3665
2016-11-30,1.1271,0.7996,0.3276
2016-12-01,1.191,0.8779,0.3131
2016-12-02,1.1238,0.927,0.1967
2016-12-05,1.0814,0.9579,0.1235
2016-12-06,1.0311,0.9726,0.0586
2016-12-07,1.0853,0.9951,0.0902
2016-12-08,1.1066,1.0174,0.0892
2016-12-09,1.1186,1.0376,0.081
2016-12-12,1.1169,1.0535,0.0634
2016-12-13,1.1459,1.072,0.0739
2016-12-14,1.1109,1.0797,0.0311
2016-12-15,0.9878,1.0614,-0.0735
2016-12-16,0.8762,1.0243,-0.1482
2016-12-19,0.7779,0.975,-0.1971
2016-12-20,0.6961,0.9192,-0.2232
2016-12-21,0.6032,0.856,-0.2528
2016-12-22,0.4973,0.7843,-0.287
2016-12-23,0.4007,0.7076,-0.3069
2016-12-27,0.3085,0.6278,-0.3193
2016-12-28,0.192,0.5406,-0.3486
2016-12-29,0.0962,0.4517,-0.3555
2016-12-30,-0.0438,0.3526,-0.3964
2017-01-03,-0.1666,0.2488,-0.4153
2017-01-04,-0.2098,0.1571,-0.3668
2017-01-05,-0.2037,0.0849,-0.2887
2017-01-06,-0.1433,0.0393,-0.1825
2017-01-09,-0.0089,0.0296,-0.0385
2017-01-10,0.071,0.0379,0.0331
2017-01-11,0.1503,0.0604,0.0899
2017-01-12,0.2051,0.0893,0.1158
2017-01-13,0.2314,0.1178,0.1137
2017-01-17,0.2613,0.1465,0.1148
2017-01-18,0.3177,0.1807,0.137
2017-01-19,0.3135,0.2073,0.1063
2017-01-20,0.2884,0.2235,0.0649
2017-01-23,0.2733,0.2335,0.0399
2017-01-24,0.3127,0.2493,0.0634
2017-01-25,0.3607,0.2716,0.0891
2017-01-26,0.3751,0.2923,0.0828
2017-01-27,0.1954,0.2729,-0.0775
2017-01-30,0.0348,0.2253,-0.1905
2017-01-31,-0.1456,0.1511,-0.2967
2017-02-01,-0.3906,0.0428,-0.4334
2017-02-02,-0.5805,-0.0819,-0.4986
2017-02-03,-0.6278,-0.1911,-0.4367
2017-02-06,-0.6042,-0.2737,-0.3305
2017-02-07,-0.6179,-0.3425,-0.2754
2017-02-08,-0.6232,-0.3987,-0.2245
2017-02-09,-0.5732,-0.4336,-0.1396
2017-02-10,-0.4947,-0.4458,-0.049
2017-02-13,-0.4364,-0.4439,0.0075
2017-02-14,-0.3483,-0.4248,0.0765
2017-02-15,-0.2529,-0.3904,0.1375
2017-02-16,-0.1857,-0.3495,0.1638
2017-02-17,-0.0815,-0.2959,0.2144
2017-02-21,0.0163,-0.2334,0.2497
2017-02-22,0.0951,-0.1677,0.2628
2017-02-23,0.1613,-0.1019,0.2633
2017-02-24,0.1986,-0.0418,0.2404
2017-02-27,0.1698,0.0005,0.1692
2017-02-28,0.1524,0.0309,0.1215
2017-03-01,0.1585,0.0564,0.1021
2017-03-02,0.16,0.0771,0.0829
2017-03-03,0.1577,0.0932,0.0645
2017-03-06,0.1206,0.0987,0.0219
2017-03-07,0.0519,0.0893,-0.0375
2017-03-08,-0.0393,0.0636,-0.1029
2017-03-09,-0.1541,0.0201,-0.1742
2017-03-10,-0.2949,-0.0429,-0.252
2017-03-13,-0.394,-0.1131,-0.2808
2017-03-14,-0.4958,-0.1897,-0.3061
2017-03-15,-0.5484,-0.2614,-0.287
2017-03-16,-0.5626,-0.3216,-0.2409
2017-03-17,-0.4891,-0.3551,-0.134
2017-03-20,-0.4236,-0.3688,-0.0548
2017-03-21,-0.389,-0.3728,-0.0161
2017-03-22,-0.3295,-0.3642,0.0347
2017-03-23,-0.2823,-0.3478,0.0655
2017-03-24,-0.1656,-0.3113,0.1458
2017-03-27,-0.0387,-0.2568,0.2181
2017-03-28,0.0707,-0.1913,0.262
2017-03-29,0.1708,-0.1189,0.2897
2017-03-30,0.2967,-0.0358,0.3325
2017-03-31,0.4103,0.0534,0.3569
2017-04-03,0.4986,0.1425,0.3562
2017-04-04,0.5526,0.2245,0.3281
2017-04-05,0.5806,0.2957,0.2849
2017-04-06,0.572,0.351,0.221
2017-04-07,0.5667,0.3941,0.1726
2017-04-10,0.5505,0.4254,0.1251
2017-04-11,0.5259,0.4455,0.0804
2017-04-12,0.4768,0.4518,0.025
2017-04-13,0.4273,0.4469,-0.0196
2017-04-17,0.4291,0.4433,-0.0142
2017-04-18,0.4471,0.4441,0.0031
2017-04-19,0.5112,0.4575,0.0537
2017-04-20,0.6386,0.4937,0.1449
2017-04-21,0.7734,0.5496,0.2237
2017-04-24,0.91,0.6217,0.2883
2017-04-25,0.9948,0.6963,0.2984
2017-04-26,1.0977,0.7766,0.3211
2017-04-27,1.1451,0.8503,0.2948
2017-04-28,1.0702,0.8943,0.1759
2017-05-01,1.009,0.9172,0.0918
2017-05-02,0.975,0.9288,0.0462
2017-05-03,0.9445,0.9319,0.0125
2017-05-04,0.9289,0.9313,-0.0024
2017-05-05,0.9157,0.9282,-0.0125
2017-05-08,0.8941,0.9214,-0.0272
2017-05-09,0.8702,0.9112,-0.0409
2017-05-10,0.8161,0.8921,-0.0761
2017-05-11,0.7332,0.8604,-0.1271
2017-05-12,0.6328,0.8148,-0.182
2017-05-15,0.5884,0.7696,-0.1811
2017-05-16,0.5095,0.7176,-0.2081
2017-05-17,0.4219,0.6584,-0.2366
2017-05-18,0.3556,0.5978,-0.2423
2017-05-19,0.4224,0.5628,-0.1403
2017-05-22,0.4597,0.5421,-0.0825
2017-05-23,0.4772,0.5292,-0.052
2017-05-24,0.5445,0.5322,0.0123
2017-05-25,0.6716,0.5601,0.1115
2017-05-26,0.7955,0.6072,0.1883
2017-05-30,0.8802,0.6618,0.2185
2017-05-31,0.9646,0.7223,0.2422
2017-06-01,1.0308,0.784,0.2468
2017-06-02,1.1363,0.8545,0.2818
2017-06-05,1.1822,0.92,0.2621
2017-06-06,1.1958,0.9752,0.2206
2017-06-07,1.1402,1.0082,0.132
2017-06-08,0.9832,1.0032,-0.02
2017-06-09,0.8449,0.9715,-0.1266
2017-06-12,0.6552,0.9083,-0.2531
2017-06-13,0.4696,0.8205,-0.351
2017-06-14,0.2669,0.7098,-0.4429
2017-06-15,0.0908,0.586,-0.4952
2017-06-16,-0.0443,0.4599,-0.5042
2017-06-19,-0.089,0.3501,-0.4391
2017-06-20,-0.206,0.2389,-0.4449
2017-06-21,-0.2873,0.1337,-0.421
2017-06-22,-0.3836,0.0302,-0.4138
2017-06-23,-0.4308,-0.062,-0.3688
2017-06-26,-0.4764,-0.1449,-0.3315
2017-06-27,-0.5609,-0.2281,-0.3329
2017-06-28,-0.6032,-0.3031,-0.3001
2017-06-29,-0.6949,-0.3815,-0.3134
2017-06-30,-0.7628,-0.4577,-0.3051
2017-07-03,-0.8121,-0.5286,-0.2835
2017-07-05,-0.8662,-0.5961,-0.2701
2017-07-06,-0.9258,-0.6621,-0.2638
2017-07-07,-0.9269,-0.715,-0.2119
2017-07-10,-0.9355,-0.7591,-0.1764
2017-07-11,-0.9244,-0.7922,-0.1322
2017-07-12,-0.8542,-0.8046,-0.0496
2017-07-13,-0.8021,-0.8041,0.002
2017-07-14,-0.7219,-0.7877,0.0657
2017-07-17,-0.6851,-0.7671,0.082
2017-07-18,-0.6581,-0.7453,0.0872
2017-07-19,-0.6374,-0.7237,0.0864
2017-07-20,-0.6203,-0.7031,0.0828
2017-07-21,-0.6038,-0.6832,0.0794
2017-07-24,-0.5808,-0.6627,0.0819
2017-07-25,-0.5139,-0.633,0.1191
2017-07-26,-0.5043,-0.6072,0.1029
2017-07-27,-0.3665,-0.5591,0.1925
2017-07-28,-0.6932,-0.5859,-0.1073
2017-07-31,-0.9428,-0.6573,-0.2855
2017-08-01,-1.0678,-0.7394,-0.3284
2017-08-02,-1.0978,-0.8111,-0.2867
2017-08-03,-1.0888,-0.8666,-0.2222
2017-08-04,-1.0885,-0.911,-0.1775
2017-08-07,-1.0606,-0.9409,-0.1197
2017-08-08,-1.1153,-0.9758,-0.1395
2017-08-09,-1.2077,-1.0222,-0.1855
2017-08-10,-1.3197,-1.0817,-0.238
2017-08-11,-1.3837,-1.1421,-0.2416
2017-08-14,-1.4148,-1.1966,-0.2182
2017-08-15,-1.4287,-1.243,-0.1857
2017-08-16,-1.3954,-1.2735,-0.1219
2017-08-17,-1.39,-1.2968,-0.0932
2017-08-18,-1.3971,-1.3169,-0.0803
2017-08-21,-1.3509,-1.3237,-0.0272
2017-08-22,-1.1956,-1.2981,0.1025
2017-08-23,-1.0897,-1.2564,0.1666
2017-08-24,-1.0056,-1.2062,0.2006
2017-08-25,-0.8947,-1.1439,0.2492
2017-08-28,-0.7944,-1.074,0.2796
2017-08-29,-0.7308,-1.0054,0.2746
2017-08-30,-0.639,-0.9321,0.2931
2017-08-31,-0.5328,-0.8522,0.3195
2017-09-01,-0.4379,-0.7694,0.3315
2017-09-05,-0.3425,-0.684,0.3415
2017-09-06,-0.3294,-0.6131,0.2837
2017-09-07,-0.3823,-0.5669,0.1846
2017-09-08,-0.4179,-0.5371,0.1193
2017-09-11,-0.3986,-0.5094,0.1108
2017-09-12,-0.4173,-0.491,0.0737
2017-09-13,-0.3674,-0.4663,0.0989
2017-09-14,-0.305,-0.434,0.1291
2017-09-15,-0.2414,-0.3955,0.1541
2017-09-18,-0.1872,-0.3538,0.1666
2017-09-19,-0.1482,-0.3127,0.1645
2017-09-20,-0.0737,-0.2649,0.1912
2017-09-21,-0.0257,-0.2171,0.1914
2017-09-22,0.0186,-0.1699,0.1886
2017-09-25,0.042,-0.1276,0.1695
2017-09-26,0.0741,-0.0872,0.1614
2017-09-27,0.0873,-0.0523,0.1396
2017-09-28,0.0576,-0.0303,0.0879
2017-09-29,-0.0294,-0.0301,0.0007
2017-10-02,-0.0892,-0.042,-0.0473
2017-10-03,-0.1207,-0.0577,-0.063
2017-10-04,-0.1488,-0.0759,-0.0729
2017-10-05,-0.1157,-0.0839,-0.0318
2017-10-06,-0.043,-0.0757,0.0327
2017-10-09,0.0026,-0.0601,0.0626
2017-10-10,0.0701,-0.034,0.1041
2017-10-11,0.1398,0.0007,0.139
2017-10-12,0.2191,0.0444,0.1747
2017-10-13,0.2588,0.0873,0.1715
2017-10-16,0.2223,0.1143,0.108
2017-10-17,0.1593,0.1233,0.036
2017-10-18,0.164,0.1314,0.0325
2017-10-19,0.1809,0.1413,0.0396
2017-10-20,0.1259,0.1383,-0.0123
2017-10-23,0.0575,0.1221,-0.0646
2017-10-24,0.004,0.0985,-0.0945
2017-10-25,-0.0476,0.0693,-0.1168
2017-10-26,-0.0276,0.0499,-0.0775
2017-10-27,-0.014,0.0371,-0.0511
2017-10-30,0.02,0.0337,-0.0137
2017-10-31,0.02,0.031,-0.0109
2017-11-01,0.0429,0.0334,0.0096
2017-11-02,0.0397,0.0346,0.0051
2017-11-03,0.1292,0.0535,0.0757
2017-11-06,0.241,0.091,0.1499
2017-11-07,0.3776,0.1483,0.2293
2017-11-08,0.5354,0.2258,0.3097
2017-11-09,0.6091,0.3024,0.3067
2017-11-10,0.6343,0.3688,0.2655
2017-11-13,0.615,0.418,0.1969
2017-11-14,0.6159,0.4576,0.1583
2017-11-15,0.5913,0.4844,0.107
2017-11-16,0.6084,0.5092,0.0992
2017-11-17,0.5901,0.5253,0.0647
2017-11-20,0.5594,0.5322,0.0273
2017-11-21,0.565,0.5387,0.0262
2017-11-22,0.5533,0.5416,0.0116
2017-11-24,0.5107,0.5354,-0.0248
2017-11-27,0.4005,0.5085,-0.108
2017-11-28,0.3694,0.4806,-0.1112
2017-11-29,0.4087,0.4663,-0.0576
2017-11-30,0.4595,0.4649,-0.0054
2017-12-01,0.4542,0.4628,-0.0085
2017-12-04,0.5598,0.4822,0.0776
2017-12-05,0.6824,0.5222,0.1601
2017-12-06,0.7658,0.5709,0.1949
2017-12-07,0.8113,0.619,0.1923
2017-12-08,0.7955,0.6543,0.1412
2017-12-11,0.8107,0.6856,0.1251
2017-12-12,0.8293,0.7143,0.115
2017-12-13,0.852,0.7419,0.1101
2017-12-14,0.8768,0.7688,0.108
2017-12-15,0.7738,0.7698,0.0039
2017-12-18,0.6635,0.7486,-0.0851
2017-12-19,0.5679,0.7124,-0.1445
2017-12-20,0.4643,0.6628,-0.1985
2017-12-21,0.3658,0.6034,-0.2376
2017-12-22,0.2621,0.5351,-0.273
2017-12-26,0.1651,0.4611,-0.296
2017-12-27,0.0977,0.3884,-0.2908
2017-12-28,0.0868,0.3281,-0.2414
2017-12-29,0.0469,0.2719,-0.225
2018-01-02,0.0311,0.2237,-0.1926
2018-01-03,0.1045,0.1999,-0.0954
2018-01-04,0.1784,0.1956,-0.0172
2018-01-05,0.2885,0.2142,0.0743
2018-01-08,0.3475,0.2408,0.1067
2018-01-09,0.3795,0.2686,0.1109
2018-01-10,0.4512,0.3051,0.1461
2018-01-11,0.5166,0.3474,0.1692
2018-01-12,0.5939,0.3967,0.1972
2018-01-16,0.6605,0.4495,0.211
2018-01-17,0.713,0.5022,0.2109
2018-01-18,0.7804,0.5578,0.2226
2018-01-19,0.8379,0.6138,0.224
2018-01-22,0.8853,0.6681,0.2172
2018-01-23,0.9347,0.7214,0.2133
2018-01-24,0.8942,0.756,0.1382
2018-01-25,0.8299,0.7708,0.0591
2018-01-26,0.5658,0.7298,-0.1639
2018-01-29,0.2751,0.6388,-0.3637
2018-01-30,0.0578,0.5226,-0.4648
2018-01-31,-0.1434,0.3894,-0.5329
2018-02-01,-0.3641,0.2387,-0.6028
2018-02-02,-0.5512,0.0807,-0.6319
2018-02-05,-0.7776,-0.0909,-0.6867
2018-02-06,-0.8728,-0.2473,-0.6255
2018-02-07,-1.0291,-0.4037,-0.6255
2018-02-08,-1.1949,-0.5619,-0.633
2018-02-09,-1.2466,-0.6989,-0.5477
2018-02-12,-1.2091,-0.8009,-0.4082
2018-02-13,-1.1427,-0.8693,-0.2735
2018-02-14,-1.0522,-0.9059,-0.1464
2018-02-15,-0.9223,-0.9091,-0.0131
2018-02-16,-0.8179,-0.8909,0.073
2018-02-20,-0.7675,-0.8662,0.0987
2018-02-21,-0.7089,-0.8347,0.1259
2018-02-22,-0.7107,-0.8099,0.0992
2018-02-23,-0.645,-0.777,0.1319
2018-02-26,-0.5041,-0.7224,0.2183
2018-02-27,-0.4357,-0.6651,0.2293
2018-02-28,-0.335,-0.599,0.2641
2018-03-01,-0.3264,-0.5445,0.2181
2018-03-02,-0.2553,-0.4867,0.2314
2018-03-05,-0.1919,-0.4277,0.2358
2018-03-06,-0.1369,-0.3695,0.2327
2018-03-07,-0.0922,-0.3141,0.2219
2018-03-08,-0.021,-0.2555,0.2344
2018-03-09,0.1139,-0.1816,0.2955
2018-03-12,0.2934,-0.0866,0.38
2018-03-13,0.4027,0.0113,0.3914
2018-03-14,0.4662,0.1022,0.3639
2018-03-15,0.5537,0.1925,0.3612
2018-03-16,0.5864,0.2713,0.3151
2018-03-19,0.5496,0.327,0.2226
2018-03-20,0.5431,0.3702,0.1729
2018-03-21,0.5168,0.3995,0.1172
2018-03-22,0.4344,0.4065,0.0279
2018-03-23,0.2484,0.3749,-0.1265
2018-03-26,0.2187,0.3436,-0.1249
2018-03-27,0.1658,0.3081,-0.1422
2018-03-28,0.1576,0.278,-0.1204
2018-03-29,0.1486,0.2521,-0.1035
2018-04-02,0.0082,0.2033,-0.1951
2018-04-03,0.0385,0.1704,-0.1318
2018-04-04,0.128,0.1619,-0.0339
2018-04-05,0.2214,0.1738,0.0476
2018-04-06,0.2283,0.1847,0.0436
2018-04-09,0.2598,0.1997,0.0601
2018-04-10,0.3381,0.2274,0.1107
2018-04-11,0.3964,0.2612,0.1352
2018-04-12,0.4384,0.2966,0.1418
2018-04-13,0.4511,0.3275,0.1236
2018-04-16,0.4711,0.3563,0.1149
2018-04-17,0.5133,0.3877,0.1257
2018-04-18,0.5142,0.413,0.1012
2018-04-19,0.4867,0.4277,0.059
2018-04-20,0.3623,0.4146,-0.0523
2018-04-23,0.2735,0.3864,-0.1129
2018-04-24,0.1728,0.3437,-0.1709
2018-04-25,0.084,0.2918,-0.2077
2018-04-26,0.1467,0.2628,-0.116
2018-04-27,0.1128,0.2328,-0.12
2018-04-30,0.0219,0.1906,-0.1687
2018-05-01,-0.0049,0.1515,-0.1564
2018-05-02,-0.1399,0.0932,-0.2331
2018-05-03,-0.2895,0.0167,-0.3062
2018-05-04,-0.2798,-0.0426,-0.2372
2018-05-07,-0.2874,-0.0916,-0.1958
2018-05-08,-0.2725,-0.1277,-0.1447
2018-05-09,-0.3079,-0.1638,-0.1442
2018-05-10,-0.2836,-0.1877,-0.0958
2018-05-11,-0.2915,-0.2085,-0.083
2018-05-14,-0.3056,-0.2279,-0.0777
2018-05-15,-0.3523,-0.2528,-0.0995
2018-05-16,-0.3442,-0.2711,-0.0731
2018-05-17,-0.3299,-0.2828,-0.047
2018-05-18,-0.3181,-0.2899,-0.0282
2018-05-21,-0.2909,-0.2901,-0.0008
2018-05-22,-0.2966,-0.2914,-0.0052
2018-05-23,-0.2554,-0.2842,0.0288
2018-05-24,-0.205,-0.2683,0.0633
2018-05-25,-0.1441,-0.2435,0.0994
2018-05-29,-0.1498,-0.2247,0.075
2018-05-30,-0.1325,-0.2063,0.0738
2018-05-31,-0.1822,-0.2015,0.0193
2018-06-01,-0.1998,-0.2011,0.0013
2018-06-04,-0.1986,-0.2006,0.002
2018-06-05,-0.3063,-0.2218,-0.0845
2018-06-06,-0.2683,-0.2311,-0.0372
2018-06-07,-0.2379,-0.2324,-0.0054
2018-06-08,-0.2544,-0.2368,-0.0176
2018-06-11,-0.274,-0.2443,-0.0297
2018-06-12,-0.2863,-0.2527,-0.0336
2018-06-13,-0.3141,-0.265,-0.0492
2018-06-14,-0.2678,-0.2655,-0.0023
2018-06-15,-0.2212,-0.2567,0.0354
2018-06-18,-0.1735,-0.24,0.0666
2018-06-19,-0.1173,-0.2155,0.0982
2018-06-20,-0.4876,-0.2699,-0.2177
2018-06-21,-0.8998,-0.3959,-0.5039
2018-06-22,-1.163,-0.5493,-0.6137
2018-06-25,-1.4022,-0.7199,-0.6824
2018-06-26,-1.596,-0.8951,-0.7009
2018-06-27,-1.7728,-1.0706,-0.7021
2018-06-28,-1.9947,-1.2555,-0.7393
2018-06-29,-2.1212,-1.4286,-0.6926
2018-07-02,-2.1793,-1.5787,-0.6006
2018-07-03,-2.2231,-1.7076,-0.5155
2018-07-05,-2.2449,-1.8151,-0.4298
2018-07-06,-2.2069,-1.8934,-0.3135
2018-07-09,-2.0786,-1.9305,-0.1481
2018-07-10,-1.9128,-1.9269,0.0141
2018-07-11,-1.7835,-1.8983,0.1147
2018-07-12,-1.6531,-1.8492,0.1961
2018-07-13,-1.4228,-1.764,0.3411
2018-07-16,-1.2804,-1.6673,0.3868
2018-07-17,-1.1272,-1.5592,0.4321
2018-07-18,-1.0046,-1.4483,0.4437
2018-07-19,-0.882,-1.335,0.4531
2018-07-20,-0.8101,-1.2301,0.4199
2018-07-23,-0.7223,-1.1285,0.4062
2018-07-24,-0.6468,-1.0322,0.3853
2018-07-25,-0.5444,-0.9346,0.3902
2018-07-26,-0.4716,-0.842,0.3704
2018-07-27,-0.3533,-0.7443,0.391
2018-07-30,-0.2765,-0.6507,0.3742
2018-07-31,-0.1741,-0.5554,0.3813
2018-08-01,-0.1286,-0.47,0.3414
2018-08-02,-0.1114,-0.3983,0.2869
2018-08-03,-0.0528,-0.3292,0.2764
2018-08-06,-0.0191,-0.2672,0.2481
2018-08-07,0.0076,-0.2122,0.2198
2018-08-08,-0.0131,-0.1724,0.1593
2018-08-09,0.0004,-0.1379,0.1382
2018-08-10,-0.0218,-0.1146,0.0928
2018-08-13,-0.015,-0.0947,0.0797
2018-08-14,0.0527,-0.0652,0.118
2018-08-15,0.118,-0.0286,0.1466
2018-08-16,0.1909,0.0153,0.1756
2018-08-17,0.2873,0.0697,0.2176
2018-08-20,0.3883,0.1334,0.2549
2018-08-21,0.4694,0.2006,0.2687
2018-08-22,0.4334,0.2472,0.1862
2018-08-23,0.3875,0.2752,0.1123
2018-08-24,0.3543,0.2911,0.0633
2018-08-27,0.3419,0.3012,0.0406
2018-08-28,0.3346,0.3079,0.0267
2018-08-29,0.341,0.3145,0.0265
2018-08-30,0.3302,0.3176,0.0125
2018-08-31,0.3459,0.3233,0.0226
2018-09-04,0.3606,0.3307,0.0298
2018-09-05,0.3888,0.3423,0.0464
2018-09-06,0.4399,0.3619,0.078
2018-09-07,0.5268,0.3948,0.132
2018-09-10,0.5977,0.4354,0.1623
2018-09-11,0.6583,0.48,0.1783
2018-09-12,0.6864,0.5213,0.1651
2018-09-13,0.6942,0.5559,0.1383
2018-09-14,0.6812,0.5809,0.1003
2018-09-17,0.6489,0.5945,0.0544
2018-09-18,0.6561,0.6069,0.0493
2018-09-19,0.683,0.6221,0.0609
2018-09-20,0.776,0.6529,0.1232
2018-09-21,0.9215,0.7066,0.2149
2018-09-24,0.9643,0.7581,0.2061
2018-09-25,1.0036,0.8072,0.1964
2018-09-26,1.0524,0.8563,0.1962
2018-09-27,1.0843,0.9019,0.1824
2018-09-28,1.0571,0.9329,0.1241
2018-10-01,0.9231,0.931,-0.0078
2018-10-02,0.8085,0.9065,-0.098
2018-10-03,0.6999,0.8651,-0.1653
2018-10-04,0.6403,0.8202,-0.1799
2018-10-05,0.576,0.7713,-0.1954
2018-10-08,0.5812,0.7333,-0.1521
2018-10-09,0.6721,0.7211,-0.049
2018-10-10,0.6,0.6968,-0.0969
2018-10-11,0.4449,0.6465,-0.2016
2018-10-12,0.4451,0.6062,-0.161
2018-10-15,0.4642,0.5778,-0.1136
2018-10-16,0.5584,0.5739,-0.0155
2018-10-17,0.7288,0.6049,0.1239
2018-10-18,0.8173,0.6474,0.1699
2018-10-19,0.8788,0.6937,0.1852
2018-10-22,0.9362,0.7422,0.1941
2018-10-23,0.9633,0.7864,0.1769
2018-10-24,0.9138,0.8119,0.1019
2018-10-25,0.9363,0.8368,0.0996
2018-10-26,0.8723,0.8439,0.0284
2018-10-29,0.8362,0.8423,-0.0062
2018-10-30,0.8159,0.8371,-0.0212
2018-10-31,0.7651,0.8227,-0.0575
2018-11-01,0.7454,0.8072,-0.0618
2018-11-02,1.1753,0.8808,0.2945
2018-11-05,1.5115,1.007,0.5046
2018-11-06,1.8798,1.1815,0.6982
2018-11-07,2.3184,1.4089,0.9095
2018-11-08,2.6803,1.6632,1.0171
2018-11-09,2.9237,1.9153,1.0084
2018-11-12,3.026,2.1374,0.8886
2018-11-13,3.0318,2.3163,0.7155
2018-11-14,2.9723,2.4475,0.5248
2018-11-15,2.9381,2.5456,0.3925
2018-11-16,2.9209,2.6207,0.3002
2018-11-19,2.8541,2.6674,0.1868
2018-11-20,2.7111,2.6761,0.035
2018-11-21,2.5354,2.648,-0.1125
2018-11-23,2.2835,2.5751,-0.2915
2018-11-26,2.0594,2.4719,-0.4126
2018-11-27,1.8914,2.3558,-0.4644
2018-11-28,1.7973,2.2441,-0.4469
2018-11-29,1.7078,2.1369,-0.429
2018-11-30,1.6055,2.0306,-0.4251
2018-12-03,1.5693,1.9383,-0.369
2018-12-04,1.4552,1.8417,-0.3865
2018-12-06,1.3413,1.7416,-0.4003
2018-12-07,1.1506,1.6234,-0.4728
2018-12-10,0.9896,1.4967,-0.507
2018-12-11,0.8866,1.3746,-0.4881
2018-12-12,0.8125,1.2622,-0.4497
2018-12-13,0.8074,1.1712,-0.3639
2018-12-14,0.669,1.0708,-0.4018
2018-12-17,0.4835,0.9533,-0.4698
2018-12-18,0.3685,0.8364,-0.4678
2018-12-19,0.2057,0.7102,-0.5045
2018-12-20,-0.0766,0.5529,-0.6295
2018-12-21,-0.3575,0.3708,-0.7283
2018-12-24,-0.6398,0.1687,-0.8084
2018-12-26,-0.6526,0.0044,-0.657
2018-12-27,-0.6456,-0.1256,-0.52
2018-12-28,-0.6176,-0.224,-0.3936
2018-12-31,-0.5081,-0.2808,-0.2273
2019-01-02,-0.4229,-0.3092,-0.1137
2019-01-03,-0.5739,-0.3621,-0.2117
2019-01-04,-0.5229,-0.3943,-0.1286
2019-01-07,-0.477,-0.4108,-0.0661
2019-01-08,-0.4316,-0.415,-0.0166
2019-01-09,-0.3703,-0.406,0.0357
2019-01-10,-0.2934,-0.3835,0.0901
2019-01-11,-0.2665,-0.3601,0.0936
2019-01-14,-0.2711,-0.3423,0.0712
2019-01-15,-0.215,-0.3169,0.1019
2019-01-16,-0.1933,-0.2921,0.0988
2019-01-17,-0.1334,-0.2604,0.127
2019-01-18,-0.0515,-0.2186,0.1671
2019-01-22,0.0684,-0.1612,0.2296
2019-01-23,0.2444,-0.0801,0.3245
